lineNumber,colorGrade,leafGrade,stapleCode
1662,31,4,37
1663,31,4,37
1664,41,3,37
1665,41,4,37
1666,41,4,37
1667,41,4,37
1668,41,4,37
1669,41,4,37
1670,41,3,36
1671,41,5,37
1672,41,4,37
1673,41,4,36
1674,41,5,35
1675,41,4,36
1676,41,5,36
1677,41,5,36
1678,41,4,36
1679,41,5,35
1680,41,5,36
1681,41,5,36
1682,41,5,36
1683,41,5,36
1684,41,4,35
1685,41,4,35
1686,41,5,37
1687,41,5,36
1688,41,4,37
1689,41,5,36
1690,41,5,36
1691,41,5,36
1692,41,4,37
1693,41,5,36
1694,41,5,36
1695,41,5,37
1696,41,6,36
1697,41,5,37
1698,41,5,35
1699,41,5,35
1700,41,5,35
1701,41,4,36
1702,41,5,36
1703,41,5,36
1704,41,5,36
1705,41,5,36
1706,41,5,35
1707,41,5,35
1708,41,5,37
1709,41,4,35
1710,41,5,36
1711,41,5,36
1712,41,5,36
1713,41,5,37
1714,41,4,36
1715,41,5,36
1716,41,5,36
1717,41,5,37
1718,41,5,37
1719,41,5,35
1720,41,4,36
1721,41,5,36
1722,41,6,36
1723,51,5,35
1724,51,6,36
1725,41,6,35
1726,41,5,37
1727,41,5,37
1728,41,5,35
1729,41,5,36
1730,41,5,36
1731,41,5,37
1732,41,4,36
1733,41,4,36
1734,41,5,36
1735,41,5,35
1736,41,5,35
1737,41,4,36
1738,41,5,36
1739,41,4,37
1740,41,5,36
1741,41,5,36
1742,41,6,37
1743,41,5,36
1744,41,5,36
1745,41,5,36
1746,41,6,37
1747,41,5,37
1748,41,5,36
1749,41,6,37
1750,41,5,36
1751,41,5,36
1752,41,5,36
1753,41,5,37
1754,41,6,36
1755,41,5,37
1756,41,5,36
1757,41,6,36
1758,41,5,36
1759,41,5,35
1760,41,5,36
1761,41,5,35
1762,41,5,35
1763,41,5,36
1764,41,5,35
1765,41,5,35
1766,41,5,35
1767,41,5,36
1768,41,5,36
1769,41,5,36
1770,41,5,36
1771,41,5,36
1772,41,5,36
1773,41,5,35
1774,41,5,36
1775,41,4,35
1776,41,4,36
1777,41,5,36
1778,41,5,36
1779,41,5,36
1780,41,5,37
1781,41,4,36
1782,41,5,37
1783,41,4,37
1784,41,5,37
1785,41,6,36
1786,41,5,36
1787,41,6,36
1788,41,5,36
1789,41,5,35
1790,41,5,37
1791,41,5,36
1792,41,4,36
1793,41,5,37
1794,41,5,36
1795,41,5,37
1796,41,5,36
1797,41,5,36
1798,41,5,36
1799,41,5,36
1800,41,5,36
1801,41,6,36
1802,41,5,37
1803,41,5,37
1804,41,6,36
1805,41,6,36
1806,41,5,37
1807,41,5,37
1808,41,5,35
1809,41,6,36
1810,41,5,37
1811,41,5,35
1812,41,5,35
1813,41,5,37
1814,41,5,36
1815,41,5,36
1816,41,5,37
1817,41,5,36
1818,41,5,35
1819,41,5,37
1820,41,5,37
1821,41,5,37
1822,41,5,36
1823,41,6,37
1824,41,5,36
1825,41,6,36
1826,41,5,35
1827,41,5,36
1828,41,5,37
1829,41,5,36
1830,41,4,35
1831,41,6,38
1832,41,5,36
1833,41,6,37
1834,41,5,37
1835,41,5,37
1836,41,5,36
1837,41,5,37
1838,41,5,37
1839,41,4,37
1840,41,5,37
1841,41,5,38
1842,41,4,37
1843,41,4,36
1844,41,4,37
1845,41,4,37
1846,41,5,37
1847,41,4,36
1848,41,5,37
1849,41,5,36
1850,41,5,37
1851,41,4,36
1852,41,4,36
1853,41,5,36
1854,41,4,36
1855,41,5,36
1856,41,4,36
1857,41,4,36
1858,41,5,36
1859,41,4,36
1860,41,4,35
1861,41,4,36
1862,41,5,36
1863,41,5,38
1864,41,4,38
1865,41,5,38
1866,41,5,37
1867,41,5,37
1868,41,5,36
1869,41,5,37
1870,41,5,36
1871,41,5,37
1872,41,6,37
1873,41,5,36
1874,41,5,37
1875,41,5,37
1876,41,5,37
1877,41,6,36
1878,41,4,37
1879,41,5,37
1880,41,5,36
1881,41,4,36
1882,41,5,36
1883,41,5,36
1884,41,5,35
1885,41,5,36
1886,41,5,35
1887,41,4,36
1888,41,5,36
1889,41,4,36
1890,41,5,36
1891,41,5,36
1892,41,4,36
1893,41,6,36
1894,41,5,36
1895,41,5,36
1896,41,5,37
1897,41,5,36
1898,41,5,36
1899,41,5,37
1900,41,5,35
1901,41,5,35
1902,41,4,35
1903,41,5,35
1904,41,5,36
1905,41,4,36
1906,41,5,36
1907,41,5,36
1908,41,5,36
1909,41,5,36
1910,41,5,36
1911,41,4,35
1912,41,5,36
1913,41,5,36
1914,41,3,35
1915,41,4,36
1916,41,5,36
1917,41,5,36
1918,41,5,37
1919,41,5,36
1920,41,5,36
1921,41,5,37
1922,41,5,37
1923,41,5,38
1924,41,5,36
1925,41,6,37
1926,41,6,37
1927,41,5,37
1928,41,5,37
1929,41,6,36
1930,41,5,37
1931,41,5,37
1932,41,5,37
1933,41,5,37
1934,41,5,36
1935,41,5,37
1936,41,5,36
1937,41,5,36
1938,41,4,37
1939,41,5,36
1940,41,5,35
1941,41,5,36
1942,41,5,36
1943,41,5,37
1944,41,5,36
1945,41,5,37
1946,41,5,36
1947,41,5,37
1948,41,5,35
1949,41,5,36
1950,41,5,36
1951,41,5,37
1952,41,5,37
1953,41,5,36
1954,41,5,36
1955,41,4,36
1956,41,4,37
1957,41,5,37
1958,41,5,36
1959,41,4,36
1960,41,4,36
1961,41,4,37
1962,41,4,36
1963,41,4,36
1964,41,4,36
1965,41,5,36
1966,41,5,36
1967,41,5,36
1968,41,4,36
1969,41,5,37
1970,41,4,36
1971,41,5,35
1972,41,3,36
1973,31,4,36
1974,41,4,36
1975,31,3,36
1976,41,4,35
1977,31,4,35
1978,41,4,36
1979,31,4,35
1980,41,4,35
1981,41,5,35
1982,41,4,36
1983,31,5,36
1984,31,4,35
1985,31,4,35
1986,41,5,35
1987,41,4,36
1988,41,4,35
1989,41,5,36
1990,31,4,36
1991,41,5,36
1992,41,5,35
1993,41,5,35
1994,41,4,36
1995,41,5,36
1996,31,4,36
1997,41,4,36
1998,41,4,36
1999,41,4,35
2000,31,5,36
2001,41,5,36
2002,41,4,36
2003,41,4,35
2004,41,5,35
2005,31,4,36
2006,41,5,35
2007,41,5,36
2008,41,5,37
2009,41,5,36
2010,41,4,35
2011,41,6,36
2012,41,5,37
2013,41,5,37
2014,41,5,36
2015,41,5,37
2016,41,5,36
2017,41,5,36
2018,41,5,36
2019,41,5,36
2020,41,5,37
2021,41,5,36
2022,41,5,37
2023,41,5,36
2024,41,5,37
2025,41,5,37
2026,41,5,37
2027,41,6,36
2028,41,6,37
2029,41,5,36
2030,41,5,36
2031,41,5,36
2032,41,4,36
2033,41,4,36
2034,41,5,36
2035,41,4,36
2036,41,4,36
2037,41,5,36
2038,41,5,35
2039,41,4,35
2040,41,5,36
2041,41,5,37
2042,41,5,35
2043,41,5,36
2044,41,5,35
2045,41,4,36
2046,41,5,36
2047,41,5,36
2048,41,5,35
2049,41,5,36
2050,41,5,36
2051,41,4,35
2052,41,5,36
2053,41,4,36
2054,41,5,36
2055,41,5,36
2056,41,4,36
2057,41,6,35
2058,41,5,36
2059,41,5,36
2060,41,5,36
2061,41,4,36
2062,41,5,36
2063,41,4,37
2064,41,5,36
2065,41,5,36
2066,41,5,36
2067,41,6,35
2068,41,5,36
2069,41,5,36
2070,41,5,36
2071,41,5,36
2072,41,6,37
2073,41,5,37
2074,41,5,36
2075,41,5,37
2076,41,5,37
2077,41,5,36
2078,41,5,36
2079,41,5,36
2080,41,5,36
2081,41,5,37
2082,41,5,37
2083,41,5,35
2084,41,5,36
2085,41,5,35
2086,41,5,36
2087,41,5,35
2088,41,5,37
2089,41,4,37
2090,41,5,36
2091,41,5,36
2092,41,5,35
2093,41,5,36
2094,41,5,37
2095,41,5,36
2096,41,5,36
2097,41,4,36
2098,41,4,36
2099,41,5,37
2100,41,5,37
2101,41,5,36
2102,41,5,37
2103,41,5,37
2104,41,5,36
2105,41,4,36
2106,41,4,36
2107,41,5,36
2108,41,5,37
2109,41,4,36
2110,41,5,37
2111,41,5,36
2112,41,5,37
2113,41,4,36
2114,41,5,36
2115,41,5,37
2116,41,4,37
2117,41,5,37
2118,41,4,37
2119,41,5,36
2120,41,5,36
2121,41,5,37
2122,41,5,37
2123,41,5,36
2124,41,5,37
2125,41,5,37
2126,41,5,37
2127,41,5,37
2128,41,5,37
2129,41,5,37
2130,41,5,37
2131,41,5,37
2132,41,4,37
2133,41,4,36
2134,41,5,36
2135,41,6,36
2136,41,5,36
2137,41,5,36
2138,41,4,37
2139,41,5,36
2140,41,5,36
2141,41,5,37
2142,41,5,36
2143,41,5,37
2144,41,5,36
2145,41,5,36
2146,41,5,36
2147,41,4,37
2148,41,4,35
2149,41,4,37
2150,41,4,36
2151,41,4,36
2152,31,4,36
2153,31,4,36
2154,31,5,35
2155,41,4,35
2156,31,4,35
2157,41,4,34
2158,31,4,36
2159,31,3,36
2160,31,4,36
2161,41,4,35
2162,41,3,35
2163,31,4,36
2164,41,4,35
2165,31,3,35
2166,31,4,35
2167,31,5,35
2168,41,4,35
2169,41,4,34
2170,31,4,35
2171,41,4,36
2172,41,5,35
2173,41,4,36
2174,31,4,36
2175,41,4,35
2176,41,4,35
2177,41,4,36
2178,31,5,36
2179,41,4,36
2180,31,4,35
2181,41,4,36
2182,31,4,35
2183,41,4,35
2184,41,4,36
2185,41,4,35
2186,41,5,35
2187,41,5,35
2188,41,5,35
2189,41,5,35
2190,41,4,36
2191,41,4,35
2192,41,5,36
2193,41,4,37
2194,41,4,35
2195,41,4,35
2196,41,5,35
2197,41,5,35
2198,31,3,37
2199,31,3,37
2200,31,3,36
2201,31,4,35
2202,41,5,35
2203,41,5,35
2204,41,5,35
2205,31,5,35
2206,41,5,35
2207,41,5,35
2208,41,5,35
2209,41,5,36
2210,41,4,35
2211,41,5,36
2212,41,5,34
2213,41,5,35
2214,41,4,39
2215,31,4,38
2216,41,4,38
2217,31,4,36
2218,31,4,35
2219,41,5,36
2220,41,4,36
2221,41,4,36
2222,41,4,35
2223,41,5,35
2224,41,4,35
2225,41,4,35
2226,41,4,36
2227,41,5,35
2228,41,5,34
2229,41,5,34
2230,41,5,34
2231,41,5,35
2232,41,4,34
2233,41,5,34
2234,41,5,35
2235,41,5,35
2236,41,4,35
2237,41,5,35
2238,41,5,35
2239,41,6,35
2240,41,5,36
2241,41,5,35
2242,41,4,35
2243,41,5,36
2244,41,5,35
2245,41,5,35
2246,41,5,36
2247,41,5,35
2248,41,4,34
2249,41,4,35
2250,41,5,36
2251,41,5,34
2252,41,5,34
2253,41,4,35
2254,41,5,35
2255,41,5,36
2256,41,5,36
2257,41,5,36
2258,41,6,35
2259,41,6,36
2260,41,6,36
2261,41,6,36
2262,41,6,36
2263,41,5,36
2264,41,6,35
2265,41,6,36
2266,41,5,36
2267,41,4,37
2268,41,4,35
2269,41,4,34
2270,41,5,35
2271,41,4,34
2272,41,5,36
2273,41,5,34
2274,41,5,35
2275,41,4,35
2276,41,5,35
2277,41,4,36
2278,41,5,34
2279,41,5,35
2280,41,4,35
2281,41,5,35
2282,41,4,36
2283,41,4,34
2284,41,5,34
2285,41,4,35
2286,41,5,34
2287,41,5,34
2288,41,5,34
2289,41,4,35
2290,41,5,34
2291,41,5,34
2292,41,4,35
2293,41,5,34
2294,41,5,35
2295,41,5,35
2296,41,5,34
2297,41,4,34
2298,41,5,35
2299,41,4,34
2300,41,4,35
2301,41,4,35
2302,41,4,34
2303,51,4,36
2304,41,4,34
2305,41,4,35
2306,41,4,34
2307,51,5,35
2308,41,4,34
2309,41,4,34
2310,41,4,35
2311,41,4,34
2312,41,4,35
2313,41,5,35
2314,41,4,34
2315,41,4,34
2316,51,4,35
2317,41,4,34
2318,41,4,35
2319,41,4,33
2320,41,4,33
2321,41,4,34
2322,41,4,34
2323,41,4,36
2324,41,4,36
2325,31,4,36
2326,31,4,35
2327,41,4,36
2328,41,4,35
2329,41,4,35
2330,41,4,36
2331,31,3,35
2332,31,3,36
2333,41,4,35
2334,41,4,35
2335,41,3,36
2336,51,6,36
2337,41,6,36
2338,51,6,36
2339,41,5,36
2340,41,5,37
2341,41,5,37
2342,41,5,37
2343,41,4,37
2344,41,5,37
2345,41,5,37
2346,41,5,37
2347,41,5,37
2348,41,4,37
2349,41,5,37
2350,41,5,38
2351,41,5,37
2352,41,5,38
2353,31,4,37
2354,41,5,37
2355,41,5,38
2356,41,5,37
2357,41,5,37
2358,41,4,37
2359,41,5,37
2360,41,5,37
2361,31,4,38
2362,31,4,37
2363,41,4,38
2364,31,4,38
2365,31,4,38
2366,31,4,37
2367,31,3,37
2368,31,4,37
2369,31,4,37
2370,31,4,38
2371,31,3,38
2372,31,4,38
2373,31,3,38
2374,41,3,38
2375,41,4,37
2376,31,5,38
2377,31,3,37
2378,31,3,37
2379,31,3,37
2380,41,4,38
2381,31,5,38
2382,31,4,37
2383,31,5,38
2384,31,4,37
2385,31,4,38
2386,41,4,37
2387,31,4,38
2388,41,5,38
2389,41,5,38
2390,41,3,36
2391,31,3,35
2392,41,3,36
2393,31,3,36
2394,41,3,37
2395,31,3,37
2396,41,3,36
2397,41,3,37
2398,31,3,36
2399,31,3,36
2400,31,3,36
2401,31,3,36
2402,31,3,37
2403,31,3,35
2404,31,3,36
2405,31,3,36
2406,31,3,36
2407,31,3,35
2408,31,3,36
2409,31,3,36
2410,31,3,36
2411,31,3,36
2412,31,3,36
2413,31,3,35
2414,31,3,35
2415,41,3,36
2416,31,3,37
2417,41,3,36
2418,31,3,36
2419,41,4,37
2420,31,3,36
2421,31,3,37
2422,41,3,36
2423,31,3,35
2424,31,3,36
2425,31,3,35
2426,31,4,36
2427,41,4,37
2428,31,4,35
2429,31,4,36
2430,31,3,36
2431,31,4,36
2432,31,4,36
2433,31,4,36
2434,31,3,37
2435,31,3,36
2436,31,4,37
2437,31,3,37
2438,41,5,36
2439,41,6,35
2440,41,5,36
2441,41,4,35
2442,31,4,35
2443,31,3,35
2444,31,3,36
2445,31,3,35
2446,31,3,35
2447,31,4,34
2448,31,3,35
2449,31,3,34
2450,31,3,34
2451,31,3,35
2452,31,3,35
2453,31,3,35
2454,31,3,35
2455,31,3,35
2456,31,3,34
2457,31,3,35
2458,31,3,35
2459,31,3,35
2460,31,4,36
2461,41,4,35
2462,31,3,34
2463,31,3,35
2464,31,3,34
2465,31,3,35
2466,31,3,35
2467,41,3,36
2468,31,3,35
2469,31,3,35
2470,31,3,36
2471,31,4,36
2472,41,3,36
2473,31,4,36
2474,41,4,36
2475,41,4,35
2476,31,4,36
2477,41,4,35
2478,41,4,36
2479,41,4,36
2480,41,3,36
2481,41,4,36
2482,41,4,35
2483,41,4,35
2484,41,4,35
2485,41,4,35
2486,41,4,36
2487,41,5,35
2488,41,5,35
2489,41,4,36
2490,41,5,35
2491,41,5,35
2492,41,5,35
2493,41,5,35
2494,41,5,35
2495,41,4,35
2496,41,5,35
2497,41,4,35
2498,41,5,35
2499,41,4,34
2500,41,5,34
2501,41,5,35
2502,41,4,35
2503,31,4,35
2504,41,5,35
2505,41,5,35
2506,41,4,35
2507,41,5,35
2508,41,5,35
2509,41,5,35
2510,41,5,35
2511,41,5,35
2512,41,5,35
2513,41,5,35
2514,41,5,35
2515,41,5,35
2516,41,4,35
2517,41,5,34
2518,41,5,36
2519,41,5,34
2520,41,6,36
2521,41,5,35
2522,41,5,35
2523,31,4,35
2524,41,5,36
2525,31,5,35
2526,41,5,35
2527,41,5,35
2528,31,5,36
2529,41,5,35
2530,41,5,35
2531,41,5,36
2532,41,4,36
2533,41,4,36
2534,31,4,35
2535,41,4,36
2536,41,4,35
2537,31,4,35
2538,41,3,35
2539,31,3,35
2540,31,4,36
2541,31,3,36
2542,31,3,35
2543,41,3,36
2544,31,3,36
2545,41,5,35
2546,41,4,35
2547,41,4,35
2548,41,4,35
2549,41,5,35
2550,41,4,35
2551,41,4,35
2552,41,4,35
2553,41,4,35
2554,41,4,36
2555,41,4,35
2556,41,4,35
2557,41,5,35
2558,41,4,35
2559,41,5,35
2560,41,4,34
2561,41,4,35
2562,31,3,35
2563,41,4,34
2564,41,4,34
2565,41,4,34
2566,41,4,34
2567,41,4,35
2568,41,5,35
2569,31,4,34
2570,31,4,35
2571,31,4,34
2572,31,3,35
2573,41,5,37
2574,41,5,37
2575,41,5,37
2576,41,4,36
2577,41,5,35
2578,41,5,35
2579,31,4,35
2580,31,5,35
2581,41,4,34
2582,31,4,35
2583,41,5,36
2584,41,5,35
2585,41,5,36
2586,41,5,36
2587,41,6,36
2588,41,5,35
2589,41,5,36
2590,41,5,35
2591,41,5,34
2592,41,4,36
2593,41,5,35
2594,41,6,36
2595,41,4,35
2596,41,5,35
2597,41,6,36
2598,41,6,37
2599,41,6,36
2600,41,6,36
2601,41,6,36
2602,41,6,36
2603,41,4,34
2604,41,4,37
2605,41,4,36
2606,41,4,36
2607,41,4,34
2608,41,4,35
2609,41,4,35
2610,41,4,35
2611,41,4,35
2612,41,4,36
2613,41,3,35
2614,41,3,35
2615,41,3,35
2616,41,3,35
2617,41,3,35
2618,41,4,36
2619,41,4,36
2620,41,3,35
2621,41,3,35
2622,41,3,36
2623,41,3,36
2624,41,4,36
2625,41,3,35
2626,41,3,35
2627,41,3,35
2628,41,3,35
2629,41,3,35
2630,41,3,36
2631,41,4,36
2632,41,3,35
2633,41,4,36
2634,41,4,36
2635,41,4,36
2636,41,3,36
2637,41,3,36
2638,41,3,35
2639,41,3,35
2640,41,4,36
2641,41,5,36
2642,41,3,35
2643,41,4,36
2644,41,3,36
2645,41,4,36
2646,41,3,35
2647,41,3,36
2648,41,3,35
2649,31,3,36
2650,41,3,36
2651,41,4,35
2652,41,4,35
2653,41,4,36
2654,41,4,35
2655,41,4,35
2656,31,4,35
2657,41,5,36
2658,41,5,35
2659,41,4,36
2660,41,4,35
2661,41,4,35
2662,41,5,35
2663,31,5,35
2664,31,4,37
2665,41,4,36
2666,41,4,35
2667,31,4,35
2668,41,5,36
2669,41,5,35
2670,41,5,35
2671,41,4,35
2672,41,4,35
2673,41,4,35
2674,41,5,35
2675,41,4,35
2676,41,5,35
2677,41,4,35
2678,41,4,36
2679,41,4,36
2680,41,5,36
2681,41,4,37
2682,41,4,36
2683,41,5,36
2684,41,3,36
2685,41,4,36
2686,41,4,36
2687,41,5,36
2688,41,5,36
2689,41,5,36
2690,41,4,36
2691,41,4,36
2692,41,5,36
2693,41,5,36
2694,41,4,36
2695,41,5,36
2696,41,5,36
2697,41,5,36
2698,41,4,37
2699,41,5,36
2700,41,5,36
2701,41,6,37
2702,41,5,37
2703,41,5,37
2704,41,5,35
2705,41,5,36
2706,41,5,36
2707,41,5,36
2708,41,5,36
2709,41,5,37
2710,41,4,36
2711,41,5,36
2712,41,5,36
2713,41,5,35
2714,41,5,36
2715,41,4,37
2716,41,4,36
2717,41,4,36
2718,41,5,37
2719,41,4,36
2720,41,5,35
2721,41,5,37
2722,41,5,36
2723,41,6,35
2724,41,5,36
2725,41,5,37
2726,41,5,36
2727,41,5,36
2728,41,5,36
2729,41,6,36
2730,41,6,37
2731,41,4,36
2732,41,5,35
2733,41,5,36
2734,41,5,36
2735,41,4,37
2736,41,6,36
2737,41,5,36
2738,41,5,37
2739,41,5,36
2740,41,5,36
2741,41,4,37
2742,41,5,34
2743,41,4,35
2744,41,4,34
2745,41,4,35
2746,41,4,34
2747,31,3,35
2748,41,3,35
2749,41,3,35
2750,41,4,35
2751,31,3,35
2752,41,4,35
2753,41,4,35
2754,41,4,35
2755,41,3,35
2756,41,4,35
2757,41,4,35
2758,41,3,35
2759,41,4,34
2760,41,4,34
2761,41,4,35
2762,41,4,35
2763,41,3,36
2764,41,4,35
2765,41,4,35
2766,31,4,34
2767,41,4,35
2768,31,4,35
2769,31,4,35
2770,41,4,35
2771,41,4,35
2772,41,4,36
2773,31,4,35
2774,31,4,35
2775,41,4,35
2776,31,4,35
2777,31,4,35
2778,41,4,35
2779,41,4,34
2780,41,4,36
2781,31,4,35
2782,31,4,35
2783,41,4,35
2784,41,4,35
2785,41,4,36
2786,41,4,35
2787,41,5,36
2788,31,4,36
2789,41,4,35
2790,31,4,35
2791,41,4,36
2792,31,4,35
2793,41,5,35
2794,41,4,35
2795,41,3,36
2796,31,4,36
2797,31,4,35
2798,41,5,35
2799,41,4,35
2800,41,4,35
2801,31,5,35
2802,31,4,35
2803,41,4,35
2804,41,4,35
2805,41,4,36
2806,41,4,35
2807,41,4,35
2808,41,5,35
2809,41,4,35
2810,41,4,35
2811,41,5,35
2812,41,4,36
2813,41,4,35
2814,41,4,35
2815,41,4,36
2816,41,4,35
2817,41,3,35
2818,31,4,36
2819,41,4,36
2820,41,4,35
2821,41,4,35
2822,41,4,35
2823,41,4,34
2824,41,4,35
2825,41,5,36
2826,41,5,35
2827,41,4,35
2828,41,5,35
2829,41,4,35
2830,41,5,36
2831,41,5,37
2832,41,4,35
2833,41,5,36
2834,41,4,36
2835,41,5,36
2836,41,4,36
2837,41,5,36
2838,41,5,35
2839,41,4,36
2840,41,5,36
2841,41,5,36
2842,41,5,36
2843,41,5,36
2844,41,5,37
2845,41,5,36
2846,41,5,36
2847,41,5,36
2848,41,5,36
2849,41,5,36
2850,41,5,35
2851,41,5,37
2852,41,5,36
2853,41,5,36
2854,41,5,36
2855,41,5,36
2856,41,6,36
2857,41,5,37
2858,41,5,36
2859,41,5,36
2860,41,5,36
2861,41,5,36
2862,41,5,36
2863,41,4,36
2864,41,4,36
2865,41,4,36
2866,41,4,37
2867,41,4,36
2868,41,5,36
2869,41,4,36
2870,41,5,36
2871,41,5,37
2872,41,5,37
2873,41,5,37
2874,41,6,36
2875,41,5,36
2876,41,4,34
2877,41,4,35
2878,41,4,35
2879,41,4,36
2880,41,5,36
2881,41,5,36
2882,41,5,35
2883,41,4,36
2884,41,5,35
2885,41,5,36
2886,41,3,36
2887,41,3,35
2888,41,3,35
2889,41,3,35
2890,31,3,36
2891,41,3,35
2892,41,3,36
2893,31,3,36
2894,41,3,36
2895,41,3,36
2896,41,4,36
2897,41,3,37
2898,41,3,37
2899,41,3,36
2900,41,4,37
2901,41,4,37
2902,41,4,37
2903,41,4,36
2904,41,3,37
2905,41,3,37
2906,41,3,36
2907,41,3,37
2908,41,3,36
2909,41,4,37
2910,41,3,37
2911,41,4,37
2912,41,3,37
2913,41,4,36
2914,41,4,35
2915,41,4,36
2916,41,3,37
2917,41,4,36
2918,41,4,36
2919,41,3,37
2920,41,3,36
2921,41,3,36
2922,41,4,37
2923,41,4,36
2924,41,3,36
2925,31,3,35
2926,31,3,36
2927,31,3,36
2928,31,4,36
2929,31,4,36
2930,31,4,36
2931,31,3,36
2932,41,4,36
2933,31,3,35
2934,31,3,35
2935,31,3,36
2936,31,4,35
2937,31,4,36
2938,31,4,37
2939,41,3,35
2940,41,3,35
2941,51,7,37
2942,41,6,36
2943,41,4,36
2944,31,3,37
2945,31,3,36
2946,31,3,36
2947,41,3,36
2948,31,4,36
2949,31,3,36
2950,31,4,37
2951,31,3,37
2952,31,3,37
2953,31,3,36
2954,41,3,37
2955,31,4,34
2956,41,5,36
2957,41,5,35
2958,41,6,34
2959,41,5,36
2960,41,6,36
2961,41,6,36
2962,41,5,35
2963,41,5,35
2964,41,6,36
2965,41,5,36
2966,41,6,35
2967,41,5,35
2968,41,5,35
2969,41,5,35
2970,41,5,36
2971,41,4,36
2972,41,4,35
2973,41,5,35
2974,41,4,35
2975,41,5,36
2976,41,5,35
2977,41,5,35
2978,41,5,35
2979,41,4,35
2980,41,5,35
2981,41,5,36
2982,41,5,36
2983,41,5,35
2984,41,4,36
2985,41,5,35
2986,41,4,35
2987,41,5,35
2988,41,6,35
2989,41,5,36
2990,41,5,36
2991,41,5,35
2992,41,5,36
2993,41,5,36
2994,41,5,35
2995,41,4,35
2996,41,4,36
2997,41,4,36
2998,41,5,35
2999,41,5,35
3000,41,4,34
3001,41,4,35
3002,41,3,35
3003,41,4,35
3004,41,5,35
3005,41,5,34
3006,41,4,36
3007,41,5,35
3008,41,5,34
3009,41,5,34
3010,41,5,35
3011,41,5,35
3012,41,4,34
3013,41,5,35
3014,41,4,34
3015,41,4,34
3016,41,5,33
3017,41,4,35
3018,41,5,34
3019,41,5,36
3020,41,5,34
3021,41,5,35
3022,41,5,35
3023,41,5,35
3024,51,5,35
3025,41,4,35
3026,41,4,35
3027,51,5,35
3028,41,5,34
3029,41,6,35
3030,41,5,35
3031,41,5,35
3032,41,5,35
3033,41,5,34
3034,41,5,35
3035,41,5,35
3036,41,5,34
3037,41,6,35
3038,41,5,35
3039,41,5,35
3040,41,5,35
3041,41,5,35
3042,41,5,35
3043,41,5,35
3044,41,5,35
3045,41,6,35
3046,41,5,35
3047,41,5,34
3048,41,5,35
3049,41,5,34
3050,41,5,34
3051,41,4,35
3052,41,4,35
3053,41,4,35
3054,41,5,34
3055,41,4,35
3056,41,5,35
3057,41,4,34
3058,41,5,34
3059,51,6,35
3060,41,4,35
3061,41,3,36
3062,41,3,35
3063,31,3,35
3064,31,3,35
3065,31,3,36
3066,41,3,35
3067,41,4,35
3068,31,3,36
3069,41,6,36
3070,41,5,36
3071,41,5,36
3072,41,5,36
3073,41,5,35
3074,41,5,36
3075,41,5,36
3076,41,5,35
3077,41,5,35
3078,41,5,36
3079,41,6,35
3080,41,5,36
3081,41,4,36
3082,41,4,35
3083,41,5,35
3084,41,5,36
3085,41,5,35
3086,41,5,35
3087,41,5,35
3088,41,5,35
3089,41,5,35
3090,41,6,35
3091,41,4,35
3092,41,5,34
3093,41,5,35
3094,41,5,35
3095,41,5,34
3096,41,4,34
3097,41,4,36
3098,41,5,34
3099,41,5,34
3100,41,4,35
3101,41,5,35
3102,41,5,35
3103,41,5,35
3104,41,4,35
3105,41,4,36
3106,41,4,35
3107,41,4,35
3108,41,5,34
3109,41,4,34
3110,41,5,34
3111,41,5,34
3112,41,5,34
3113,41,4,35
3114,41,4,34
3115,41,5,35
3116,41,5,34
3117,41,5,34
3118,41,5,35
3119,41,4,35
3120,41,4,35
3121,41,4,35
3122,41,4,33
3123,41,4,34
3124,41,4,34
3125,41,5,34
3126,41,4,35
3127,41,4,35
3128,41,4,35
3129,41,4,35
3130,41,4,34
3131,41,4,35
3132,41,5,34
3133,41,5,36
3134,41,4,35
3135,41,4,34
3136,41,5,34
3137,41,5,37
3138,41,5,36
3139,41,6,36
3140,41,5,36
3141,41,6,35
3142,41,5,35
3143,41,6,36
3144,41,6,35
3145,41,6,36
3146,41,6,36
3147,41,6,36
3148,41,6,35
3149,41,6,35
3150,41,6,37
3151,41,6,35
3152,41,5,35
3153,41,5,36
3154,41,6,36
3155,51,6,35
3156,41,6,36
3157,41,4,34
3158,41,5,34
3159,41,5,35
3160,41,5,35
3161,41,5,35
3162,41,6,34
3163,41,5,35
3164,41,6,35
3165,41,5,36
3166,41,5,36
3167,41,5,35
3168,41,5,35
3169,41,6,36
3170,41,5,36
3171,41,6,34
3172,41,6,35
3173,41,5,35
3174,41,4,34
3175,41,4,35
3176,41,4,35
3177,41,4,35
3178,41,4,35
3179,41,5,35
3180,41,5,35
3181,41,4,35
3182,41,4,35
3183,41,5,35
3184,41,5,35
3185,41,4,35
3186,41,4,35
3187,41,5,35
3188,41,4,37
3189,41,5,36
3190,41,5,36
3191,41,4,36
3192,41,5,35
3193,41,5,36
3194,41,5,35
3195,41,4,37
3196,41,4,36
3197,41,5,35
3198,41,4,35
3199,41,5,35
3200,41,5,36
3201,41,5,36
3202,41,5,37
3203,31,5,37
3204,31,5,37
3205,41,4,34
3206,41,4,34
3207,41,4,33
3208,41,4,33
3209,41,4,33
3210,41,4,34
3211,41,4,33
3212,41,5,33
3213,41,5,33
